"source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"Megakaryocyte","Myeloid","ICOSLG|L","ICOS|R","Ligand","Receptor",2.245
"Myeloid","Neural","ICOSLG|L","ICOS|R","Ligand","Receptor",2.245
"Myeloid","MSC","ICOSLG|L","ICOS|R","Ligand","Receptor",2.245
"Myeloid","Fibroblast","ICOSLG|L","ICOS|R","Ligand","Receptor",2.245
"Myeloid","Megakaryocyte","ICOSLG|L","ICOS|R","Ligand","Receptor",2.245
"Myeloid","Myeloid","ICOSLG|L","ICOS|R","Ligand","Receptor",2.245
"Neural","Neural","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Neural","MSC","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Neural","Fibroblast","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Neural","Megakaryocyte","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Neural","Myeloid","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"MSC","Neural","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"MSC","MSC","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"MSC","Fibroblast","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"MSC","Megakaryocyte","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"MSC","Myeloid","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Fibroblast","Neural","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Fibroblast","MSC","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Fibroblast","Fibroblast","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Fibroblast","Megakaryocyte","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Fibroblast","Myeloid","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Megakaryocyte","Neural","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Megakaryocyte","MSC","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Megakaryocyte","Fibroblast","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Megakaryocyte","Megakaryocyte","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Megakaryocyte","Myeloid","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Myeloid","Neural","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Myeloid","MSC","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Myeloid","Fibroblast","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Myeloid","Megakaryocyte","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Myeloid","Myeloid","VWF|L","GP1BA|R","Ligand","Receptor",2.129
"Neural","Neural","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Neural","MSC","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Neural","Fibroblast","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Neural","Megakaryocyte","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Neural","Myeloid","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"MSC","Neural","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"MSC","MSC","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"MSC","Fibroblast","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"MSC","Megakaryocyte","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"MSC","Myeloid","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Fibroblast","Neural","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Fibroblast","MSC","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Fibroblast","Fibroblast","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Fibroblast","Megakaryocyte","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Fibroblast","Myeloid","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Megakaryocyte","Neural","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Megakaryocyte","MSC","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Megakaryocyte","Fibroblast","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Megakaryocyte","Megakaryocyte","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Megakaryocyte","Myeloid","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Myeloid","Neural","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Myeloid","MSC","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Myeloid","Fibroblast","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Myeloid","Megakaryocyte","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Myeloid","Myeloid","PTDSS1|L","SCARB1|R","Ligand","Receptor",2.191
"Neural","Neural","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Neural","MSC","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Neural","Fibroblast","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Neural","Megakaryocyte","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Neural","Myeloid","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"MSC","Neural","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"MSC","MSC","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"MSC","Fibroblast","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"MSC","Megakaryocyte","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"MSC","Myeloid","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Fibroblast","Neural","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Fibroblast","MSC","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Fibroblast","Fibroblast","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Fibroblast","Megakaryocyte","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Fibroblast","Myeloid","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Megakaryocyte","Neural","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Megakaryocyte","MSC","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Megakaryocyte","Fibroblast","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Megakaryocyte","Megakaryocyte","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Megakaryocyte","Myeloid","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Myeloid","Neural","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Myeloid","MSC","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Myeloid","Fibroblast","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Myeloid","Megakaryocyte","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Myeloid","Myeloid","TNF|L","TRAF2|R","Ligand","Receptor",2.222
"Neural","Neural","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"MSC","Neural","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Fibroblast","Neural","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Megakaryocyte","Neural","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Myeloid","Neural","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Neural","MSC","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"MSC","MSC","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Fibroblast","MSC","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Megakaryocyte","MSC","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Myeloid","MSC","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Neural","Fibroblast","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"MSC","Fibroblast","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Fibroblast","Fibroblast","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Megakaryocyte","Fibroblast","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Myeloid","Fibroblast","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Neural","Megakaryocyte","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"MSC","Megakaryocyte","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Fibroblast","Megakaryocyte","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Megakaryocyte","Megakaryocyte","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Myeloid","Megakaryocyte","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Neural","Myeloid","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"MSC","Myeloid","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Fibroblast","Myeloid","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Megakaryocyte","Myeloid","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Myeloid","Myeloid","MERTK|L","ZP3|R","Ligand","Receptor",2.197
"Neural","Neural","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Neural","MSC","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Neural","Fibroblast","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Neural","Megakaryocyte","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Neural","Myeloid","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"MSC","Neural","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"MSC","MSC","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"MSC","Fibroblast","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"MSC","Megakaryocyte","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"MSC","Myeloid","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Fibroblast","Neural","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Fibroblast","MSC","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Fibroblast","Fibroblast","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Fibroblast","Megakaryocyte","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Fibroblast","Myeloid","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Megakaryocyte","Neural","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Megakaryocyte","MSC","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Megakaryocyte","Fibroblast","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Megakaryocyte","Megakaryocyte","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Megakaryocyte","Myeloid","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Myeloid","Neural","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Myeloid","MSC","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Myeloid","Fibroblast","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Myeloid","Megakaryocyte","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Myeloid","Myeloid","TNF|L","RIPK1|R","Ligand","Receptor",2.245
"Neural","Neural","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Neural","MSC","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Neural","Fibroblast","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Neural","Megakaryocyte","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Neural","Myeloid","TNF|L","DAG1|R","Ligand","Receptor",2.245
"MSC","Neural","TNF|L","DAG1|R","Ligand","Receptor",2.245
"MSC","MSC","TNF|L","DAG1|R","Ligand","Receptor",2.245
"MSC","Fibroblast","TNF|L","DAG1|R","Ligand","Receptor",2.245
"MSC","Megakaryocyte","TNF|L","DAG1|R","Ligand","Receptor",2.245
"MSC","Myeloid","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Fibroblast","Neural","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Fibroblast","MSC","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Fibroblast","Fibroblast","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Fibroblast","Megakaryocyte","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Fibroblast","Myeloid","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Megakaryocyte","Neural","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Megakaryocyte","MSC","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Megakaryocyte","Fibroblast","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Megakaryocyte","Megakaryocyte","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Megakaryocyte","Myeloid","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Myeloid","Neural","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Myeloid","MSC","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Myeloid","Fibroblast","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Myeloid","Megakaryocyte","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Myeloid","Myeloid","TNF|L","DAG1|R","Ligand","Receptor",2.245
"Neural","Neural","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Neural","MSC","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Neural","Fibroblast","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Neural","Megakaryocyte","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Neural","Myeloid","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"MSC","Neural","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"MSC","MSC","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"MSC","Fibroblast","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"MSC","Megakaryocyte","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"MSC","Myeloid","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Fibroblast","Neural","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Fibroblast","MSC","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Fibroblast","Fibroblast","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Fibroblast","Megakaryocyte","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Fibroblast","Myeloid","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Megakaryocyte","Neural","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Megakaryocyte","MSC","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Megakaryocyte","Fibroblast","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Megakaryocyte","Megakaryocyte","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Megakaryocyte","Myeloid","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Myeloid","Neural","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Myeloid","MSC","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Myeloid","Fibroblast","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Myeloid","Megakaryocyte","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Myeloid","Myeloid","VWF|L","ITGA2B|R","Ligand","Receptor",2.115
"Neural","Neural","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"MSC","Neural","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Fibroblast","Neural","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Megakaryocyte","Neural","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Myeloid","Neural","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Neural","MSC","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"MSC","MSC","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Fibroblast","MSC","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Megakaryocyte","MSC","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Myeloid","MSC","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Neural","Fibroblast","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"MSC","Fibroblast","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Fibroblast","Fibroblast","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Megakaryocyte","Fibroblast","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Myeloid","Fibroblast","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Neural","Megakaryocyte","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"MSC","Megakaryocyte","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Fibroblast","Megakaryocyte","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Megakaryocyte","Megakaryocyte","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Myeloid","Megakaryocyte","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Neural","Myeloid","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"MSC","Myeloid","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Fibroblast","Myeloid","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Megakaryocyte","Myeloid","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Myeloid","Myeloid","NETO2|L","NRG1|R","Ligand","Receptor",2.245
"Neural","Neural","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Neural","MSC","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Neural","Fibroblast","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Neural","Megakaryocyte","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Neural","Myeloid","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"MSC","Neural","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"MSC","MSC","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"MSC","Fibroblast","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"MSC","Megakaryocyte","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"MSC","Myeloid","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Fibroblast","Neural","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Fibroblast","MSC","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Fibroblast","Fibroblast","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Fibroblast","Megakaryocyte","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Fibroblast","Myeloid","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Megakaryocyte","Neural","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Megakaryocyte","MSC","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Megakaryocyte","Fibroblast","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Megakaryocyte","Megakaryocyte","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Megakaryocyte","Myeloid","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Myeloid","Neural","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Myeloid","MSC","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Myeloid","Fibroblast","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Myeloid","Megakaryocyte","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Myeloid","Myeloid","IL1B|L","IL1R2|R","Ligand","Receptor",2.245
"Neural","Neural","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"MSC","Neural","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Fibroblast","Neural","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Megakaryocyte","Neural","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Myeloid","Neural","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Neural","MSC","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"MSC","MSC","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Fibroblast","MSC","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Megakaryocyte","MSC","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Myeloid","MSC","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Neural","Fibroblast","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"MSC","Fibroblast","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Fibroblast","Fibroblast","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Megakaryocyte","Fibroblast","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Myeloid","Fibroblast","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Neural","Megakaryocyte","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"MSC","Megakaryocyte","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Fibroblast","Megakaryocyte","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Megakaryocyte","Megakaryocyte","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Myeloid","Megakaryocyte","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Neural","Myeloid","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"MSC","Myeloid","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Fibroblast","Myeloid","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Megakaryocyte","Myeloid","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Myeloid","Myeloid","TNFSF13B|L","TNFRSF13B|R","Ligand","Receptor",2.195
"Neural","Neural","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"MSC","Neural","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Fibroblast","Neural","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Megakaryocyte","Neural","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Myeloid","Neural","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Neural","MSC","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"MSC","MSC","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Fibroblast","MSC","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Megakaryocyte","MSC","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Myeloid","MSC","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Neural","Fibroblast","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"MSC","Fibroblast","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Fibroblast","Fibroblast","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Megakaryocyte","Fibroblast","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Myeloid","Fibroblast","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Neural","Megakaryocyte","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"MSC","Megakaryocyte","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Fibroblast","Megakaryocyte","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Megakaryocyte","Megakaryocyte","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Myeloid","Megakaryocyte","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Neural","Myeloid","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"MSC","Myeloid","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Fibroblast","Myeloid","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Megakaryocyte","Myeloid","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Myeloid","Myeloid","IL4R|L","IL4R|R","Ligand","Receptor",2.245
"Neural","Neural","C4B|L","CR1|R","Ligand","Receptor",2.184
"Neural","MSC","C4B|L","CR1|R","Ligand","Receptor",2.184
"Neural","Fibroblast","C4B|L","CR1|R","Ligand","Receptor",2.184
"Neural","Megakaryocyte","C4B|L","CR1|R","Ligand","Receptor",2.184
"Neural","Myeloid","C4B|L","CR1|R","Ligand","Receptor",2.184
"MSC","Neural","C4B|L","CR1|R","Ligand","Receptor",2.184
"MSC","MSC","C4B|L","CR1|R","Ligand","Receptor",2.184
"MSC","Fibroblast","C4B|L","CR1|R","Ligand","Receptor",2.184
"MSC","Megakaryocyte","C4B|L","CR1|R","Ligand","Receptor",2.184
"MSC","Myeloid","C4B|L","CR1|R","Ligand","Receptor",2.184
"Fibroblast","Neural","C4B|L","CR1|R","Ligand","Receptor",2.184
"Fibroblast","MSC","C4B|L","CR1|R","Ligand","Receptor",2.184
"Fibroblast","Fibroblast","C4B|L","CR1|R","Ligand","Receptor",2.184
"Fibroblast","Megakaryocyte","C4B|L","CR1|R","Ligand","Receptor",2.184
"Fibroblast","Myeloid","C4B|L","CR1|R","Ligand","Receptor",2.184
"Megakaryocyte","Neural","C4B|L","CR1|R","Ligand","Receptor",2.184
"Megakaryocyte","MSC","C4B|L","CR1|R","Ligand","Receptor",2.184
"Megakaryocyte","Fibroblast","C4B|L","CR1|R","Ligand","Receptor",2.184
"Megakaryocyte","Megakaryocyte","C4B|L","CR1|R","Ligand","Receptor",2.184
"Megakaryocyte","Myeloid","C4B|L","CR1|R","Ligand","Receptor",2.184
"Myeloid","Neural","C4B|L","CR1|R","Ligand","Receptor",2.184
"Myeloid","MSC","C4B|L","CR1|R","Ligand","Receptor",2.184
"Myeloid","Fibroblast","C4B|L","CR1|R","Ligand","Receptor",2.184
"Myeloid","Megakaryocyte","C4B|L","CR1|R","Ligand","Receptor",2.184
"Myeloid","Myeloid","C4B|L","CR1|R","Ligand","Receptor",2.184
"Neural","Neural","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Neural","MSC","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Neural","Fibroblast","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Neural","Megakaryocyte","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Neural","Myeloid","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"MSC","Neural","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"MSC","MSC","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"MSC","Fibroblast","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"MSC","Megakaryocyte","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"MSC","Myeloid","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Fibroblast","Neural","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Fibroblast","MSC","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Fibroblast","Fibroblast","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Fibroblast","Megakaryocyte","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Fibroblast","Myeloid","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Megakaryocyte","Neural","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Megakaryocyte","MSC","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Megakaryocyte","Fibroblast","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Megakaryocyte","Megakaryocyte","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Megakaryocyte","Myeloid","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Myeloid","Neural","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Myeloid","MSC","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Myeloid","Fibroblast","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Myeloid","Megakaryocyte","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Myeloid","Myeloid","ZG16B|L","TLR6|R","Ligand","Receptor",2.209
"Neural","Neural","ICAM4|L","ITGAV|R","Ligand","Receptor",2.138
"MSC","Neural","ICAM4|L","ITGAV|R","Ligand","Receptor",2.138
"Fibroblast","Neural","ICAM4|L","ITGAV|R","Ligand","Receptor",2.138
