Ligand,Receptor,Ligand.Cluster,Receptor.Cluster,isReceptor_fst,isReceptor_scn,MeanLR
LAMC1,ITGA6,Megakaryocyte,Fibroblast,False,True,2.182
LAMC1,ITGA6,Megakaryocyte,Megakaryocyte,False,True,2.182
LAMC1,ITGA6,Megakaryocyte,Myeloid,False,True,2.182
LAMC1,ITGA6,Myeloid,Neural,False,True,2.182
LAMC1,ITGA6,Myeloid,MSC,False,True,2.182
LAMC1,ITGA6,Myeloid,Fibroblast,False,True,2.182
LAMC1,ITGA6,Myeloid,Megakaryocyte,False,True,2.182
LAMC1,ITGA6,Myeloid,Myeloid,False,True,2.182
CD6,ALCAM,Neural,Neural,False,False,2.206
CD6,ALCAM,Neural,MSC,False,False,2.206
CD6,ALCAM,Neural,Fibroblast,False,False,2.206
CD6,ALCAM,Neural,Megakaryocyte,False,False,2.206
CD6,ALCAM,Neural,Myeloid,False,False,2.206
CD6,ALCAM,MSC,Neural,False,False,2.206
CD6,ALCAM,MSC,MSC,False,False,2.206
CD6,ALCAM,MSC,Fibroblast,False,False,2.206
CD6,ALCAM,MSC,Megakaryocyte,False,False,2.206
CD6,ALCAM,MSC,Myeloid,False,False,2.206
CD6,ALCAM,Fibroblast,Neural,False,False,2.206
CD6,ALCAM,Fibroblast,MSC,False,False,2.206
CD6,ALCAM,Fibroblast,Fibroblast,False,False,2.206
CD6,ALCAM,Fibroblast,Megakaryocyte,False,False,2.206
CD6,ALCAM,Fibroblast,Myeloid,False,False,2.206
CD6,ALCAM,Megakaryocyte,Neural,False,False,2.206
CD6,ALCAM,Megakaryocyte,MSC,False,False,2.206
CD6,ALCAM,Megakaryocyte,Fibroblast,False,False,2.206
CD6,ALCAM,Megakaryocyte,Megakaryocyte,False,False,2.206
CD6,ALCAM,Megakaryocyte,Myeloid,False,False,2.206
CD6,ALCAM,Myeloid,Neural,False,False,2.206
CD6,ALCAM,Myeloid,MSC,False,False,2.206
CD6,ALCAM,Myeloid,Fibroblast,False,False,2.206
CD6,ALCAM,Myeloid,Megakaryocyte,False,False,2.206
CD6,ALCAM,Myeloid,Myeloid,False,False,2.206
NETO2,NRG1,Neural,Neural,True,True,2.245
NETO2,NRG1,MSC,Neural,True,True,2.245
NETO2,NRG1,Fibroblast,Neural,True,True,2.245
NETO2,NRG1,Megakaryocyte,Neural,True,True,2.245
NETO2,NRG1,Myeloid,Neural,True,True,2.245
NETO2,NRG1,Neural,MSC,True,True,2.245
NETO2,NRG1,MSC,MSC,True,True,2.245
NETO2,NRG1,Fibroblast,MSC,True,True,2.245
NETO2,NRG1,Megakaryocyte,MSC,True,True,2.245
NETO2,NRG1,Myeloid,MSC,True,True,2.245
NETO2,NRG1,Neural,Fibroblast,True,True,2.245
NETO2,NRG1,MSC,Fibroblast,True,True,2.245
NETO2,NRG1,Fibroblast,Fibroblast,True,True,2.245
NETO2,NRG1,Megakaryocyte,Fibroblast,True,True,2.245
NETO2,NRG1,Myeloid,Fibroblast,True,True,2.245
NETO2,NRG1,Neural,Megakaryocyte,True,True,2.245
NETO2,NRG1,MSC,Megakaryocyte,True,True,2.245
NETO2,NRG1,Fibroblast,Megakaryocyte,True,True,2.245
NETO2,NRG1,Megakaryocyte,Megakaryocyte,True,True,2.245
NETO2,NRG1,Myeloid,Megakaryocyte,True,True,2.245
NETO2,NRG1,Neural,Myeloid,True,True,2.245
NETO2,NRG1,MSC,Myeloid,True,True,2.245
NETO2,NRG1,Fibroblast,Myeloid,True,True,2.245
NETO2,NRG1,Megakaryocyte,Myeloid,True,True,2.245
NETO2,NRG1,Myeloid,Myeloid,True,True,2.245
TNF,SEMA4C,Neural,Neural,False,True,2.207
TNF,SEMA4C,Neural,MSC,False,True,2.207
TNF,SEMA4C,Neural,Fibroblast,False,True,2.207
TNF,SEMA4C,Neural,Megakaryocyte,False,True,2.207
TNF,SEMA4C,Neural,Myeloid,False,True,2.207
TNF,SEMA4C,MSC,Neural,False,True,2.207
TNF,SEMA4C,MSC,MSC,False,True,2.207
TNF,SEMA4C,MSC,Fibroblast,False,True,2.207
TNF,SEMA4C,MSC,Megakaryocyte,False,True,2.207
TNF,SEMA4C,MSC,Myeloid,False,True,2.207
TNF,SEMA4C,Fibroblast,Neural,False,True,2.207
TNF,SEMA4C,Fibroblast,MSC,False,True,2.207
TNF,SEMA4C,Fibroblast,Fibroblast,False,True,2.207
TNF,SEMA4C,Fibroblast,Megakaryocyte,False,True,2.207
TNF,SEMA4C,Fibroblast,Myeloid,False,True,2.207
TNF,SEMA4C,Megakaryocyte,Neural,False,True,2.207
TNF,SEMA4C,Megakaryocyte,MSC,False,True,2.207
TNF,SEMA4C,Megakaryocyte,Fibroblast,False,True,2.207
TNF,SEMA4C,Megakaryocyte,Megakaryocyte,False,True,2.207
TNF,SEMA4C,Megakaryocyte,Myeloid,False,True,2.207
TNF,SEMA4C,Myeloid,Neural,False,True,2.207
TNF,SEMA4C,Myeloid,MSC,False,True,2.207
TNF,SEMA4C,Myeloid,Fibroblast,False,True,2.207
TNF,SEMA4C,Myeloid,Megakaryocyte,False,True,2.207
TNF,SEMA4C,Myeloid,Myeloid,False,True,2.207
IL1B,IL1R2,Neural,Neural,False,True,2.245
IL1B,IL1R2,Neural,MSC,False,True,2.245
IL1B,IL1R2,Neural,Fibroblast,False,True,2.245
IL1B,IL1R2,Neural,Megakaryocyte,False,True,2.245
IL1B,IL1R2,Neural,Myeloid,False,True,2.245
IL1B,IL1R2,MSC,Neural,False,True,2.245
IL1B,IL1R2,MSC,MSC,False,True,2.245
IL1B,IL1R2,MSC,Fibroblast,False,True,2.245
IL1B,IL1R2,MSC,Megakaryocyte,False,True,2.245
IL1B,IL1R2,MSC,Myeloid,False,True,2.245
IL1B,IL1R2,Fibroblast,Neural,False,True,2.245
IL1B,IL1R2,Fibroblast,MSC,False,True,2.245
IL1B,IL1R2,Fibroblast,Fibroblast,False,True,2.245
IL1B,IL1R2,Fibroblast,Megakaryocyte,False,True,2.245
IL1B,IL1R2,Fibroblast,Myeloid,False,True,2.245
IL1B,IL1R2,Megakaryocyte,Neural,False,True,2.245
IL1B,IL1R2,Megakaryocyte,MSC,False,True,2.245
IL1B,IL1R2,Megakaryocyte,Fibroblast,False,True,2.245
IL1B,IL1R2,Megakaryocyte,Megakaryocyte,False,True,2.245
IL1B,IL1R2,Megakaryocyte,Myeloid,False,True,2.245
IL1B,IL1R2,Myeloid,Neural,False,True,2.245
IL1B,IL1R2,Myeloid,MSC,False,True,2.245
IL1B,IL1R2,Myeloid,Fibroblast,False,True,2.245
IL1B,IL1R2,Myeloid,Megakaryocyte,False,True,2.245
IL1B,IL1R2,Myeloid,Myeloid,False,True,2.245
TNF,RIPK1,Neural,Neural,False,True,2.245
TNF,RIPK1,Neural,MSC,False,True,2.245
TNF,RIPK1,Neural,Fibroblast,False,True,2.245
TNF,RIPK1,Neural,Megakaryocyte,False,True,2.245
TNF,RIPK1,Neural,Myeloid,False,True,2.245
TNF,RIPK1,MSC,Neural,False,True,2.245
TNF,RIPK1,MSC,MSC,False,True,2.245
TNF,RIPK1,MSC,Fibroblast,False,True,2.245
TNF,RIPK1,MSC,Megakaryocyte,False,True,2.245
TNF,RIPK1,MSC,Myeloid,False,True,2.245
TNF,RIPK1,Fibroblast,Neural,False,True,2.245
TNF,RIPK1,Fibroblast,MSC,False,True,2.245
TNF,RIPK1,Fibroblast,Fibroblast,False,True,2.245
TNF,RIPK1,Fibroblast,Megakaryocyte,False,True,2.245
TNF,RIPK1,Fibroblast,Myeloid,False,True,2.245
TNF,RIPK1,Megakaryocyte,Neural,False,True,2.245
TNF,RIPK1,Megakaryocyte,MSC,False,True,2.245
TNF,RIPK1,Megakaryocyte,Fibroblast,False,True,2.245
TNF,RIPK1,Megakaryocyte,Megakaryocyte,False,True,2.245
TNF,RIPK1,Megakaryocyte,Myeloid,False,True,2.245
TNF,RIPK1,Myeloid,Neural,False,True,2.245
TNF,RIPK1,Myeloid,MSC,False,True,2.245
TNF,RIPK1,Myeloid,Fibroblast,False,True,2.245
TNF,RIPK1,Myeloid,Megakaryocyte,False,True,2.245
TNF,RIPK1,Myeloid,Myeloid,False,True,2.245
TNF,DAG1,Neural,Neural,False,True,2.245
TNF,DAG1,Neural,MSC,False,True,2.245
TNF,DAG1,Neural,Fibroblast,False,True,2.245
TNF,DAG1,Neural,Megakaryocyte,False,True,2.245
TNF,DAG1,Neural,Myeloid,False,True,2.245
TNF,DAG1,MSC,Neural,False,True,2.245
TNF,DAG1,MSC,MSC,False,True,2.245
TNF,DAG1,MSC,Fibroblast,False,True,2.245
TNF,DAG1,MSC,Megakaryocyte,False,True,2.245
TNF,DAG1,MSC,Myeloid,False,True,2.245
TNF,DAG1,Fibroblast,Neural,False,True,2.245
TNF,DAG1,Fibroblast,MSC,False,True,2.245
TNF,DAG1,Fibroblast,Fibroblast,False,True,2.245
TNF,DAG1,Fibroblast,Megakaryocyte,False,True,2.245
TNF,DAG1,Fibroblast,Myeloid,False,True,2.245
TNF,DAG1,Megakaryocyte,Neural,False,True,2.245
TNF,DAG1,Megakaryocyte,MSC,False,True,2.245
TNF,DAG1,Megakaryocyte,Fibroblast,False,True,2.245
TNF,DAG1,Megakaryocyte,Megakaryocyte,False,True,2.245
TNF,DAG1,Megakaryocyte,Myeloid,False,True,2.245
TNF,DAG1,Myeloid,Neural,False,True,2.245
TNF,DAG1,Myeloid,MSC,False,True,2.245
TNF,DAG1,Myeloid,Fibroblast,False,True,2.245
TNF,DAG1,Myeloid,Megakaryocyte,False,True,2.245
TNF,DAG1,Myeloid,Myeloid,False,True,2.245
CD5L,CD5L,Neural,Neural,False,False,2.245
CD5L,CD5L,Neural,MSC,False,False,2.245
CD5L,CD5L,Neural,Fibroblast,False,False,2.245
CD5L,CD5L,Neural,Megakaryocyte,False,False,2.245
CD5L,CD5L,Neural,Myeloid,False,False,2.245
CD5L,CD5L,MSC,Neural,False,False,2.245
CD5L,CD5L,MSC,MSC,False,False,2.245
CD5L,CD5L,MSC,Fibroblast,False,False,2.245
CD5L,CD5L,MSC,Megakaryocyte,False,False,2.245
CD5L,CD5L,MSC,Myeloid,False,False,2.245
CD5L,CD5L,Fibroblast,Neural,False,False,2.245
CD5L,CD5L,Fibroblast,MSC,False,False,2.245
CD5L,CD5L,Fibroblast,Fibroblast,False,False,2.245
CD5L,CD5L,Fibroblast,Megakaryocyte,False,False,2.245
CD5L,CD5L,Fibroblast,Myeloid,False,False,2.245
CD5L,CD5L,Megakaryocyte,Neural,False,False,2.245
CD5L,CD5L,Megakaryocyte,MSC,False,False,2.245
CD5L,CD5L,Megakaryocyte,Fibroblast,False,False,2.245
CD5L,CD5L,Megakaryocyte,Megakaryocyte,False,False,2.245
CD5L,CD5L,Megakaryocyte,Myeloid,False,False,2.245
CD5L,CD5L,Myeloid,Neural,False,False,2.245
CD5L,CD5L,Myeloid,MSC,False,False,2.245
CD5L,CD5L,Myeloid,Fibroblast,False,False,2.245
CD5L,CD5L,Myeloid,Megakaryocyte,False,False,2.245
CD5L,CD5L,Myeloid,Myeloid,False,False,2.245
CD96,PVR,Neural,Neural,True,True,2.213
CD96,PVR,MSC,Neural,True,True,2.213
CD96,PVR,Fibroblast,Neural,True,True,2.213
CD96,PVR,Megakaryocyte,Neural,True,True,2.213
CD96,PVR,Myeloid,Neural,True,True,2.213
CD96,PVR,Neural,MSC,True,True,2.213
CD96,PVR,MSC,MSC,True,True,2.213
CD96,PVR,Fibroblast,MSC,True,True,2.213
CD96,PVR,Megakaryocyte,MSC,True,True,2.213
CD96,PVR,Myeloid,MSC,True,True,2.213
CD96,PVR,Neural,Fibroblast,True,True,2.213
CD96,PVR,MSC,Fibroblast,True,True,2.213
CD96,PVR,Fibroblast,Fibroblast,True,True,2.213
CD96,PVR,Megakaryocyte,Fibroblast,True,True,2.213
CD96,PVR,Myeloid,Fibroblast,True,True,2.213
CD96,PVR,Neural,Megakaryocyte,True,True,2.213
CD96,PVR,MSC,Megakaryocyte,True,True,2.213
CD96,PVR,Fibroblast,Megakaryocyte,True,True,2.213
CD96,PVR,Megakaryocyte,Megakaryocyte,True,True,2.213
CD96,PVR,Myeloid,Megakaryocyte,True,True,2.213
CD96,PVR,Neural,Myeloid,True,True,2.213
CD96,PVR,MSC,Myeloid,True,True,2.213
CD96,PVR,Fibroblast,Myeloid,True,True,2.213
CD96,PVR,Megakaryocyte,Myeloid,True,True,2.213
CD96,PVR,Myeloid,Myeloid,True,True,2.213
TIGIT,PVR,Neural,Neural,False,True,2.19
TIGIT,PVR,MSC,Neural,False,True,2.19
TIGIT,PVR,Fibroblast,Neural,False,True,2.19
TIGIT,PVR,Megakaryocyte,Neural,False,True,2.19
TIGIT,PVR,Myeloid,Neural,False,True,2.19
TIGIT,PVR,Neural,MSC,False,True,2.19
TIGIT,PVR,MSC,MSC,False,True,2.19
TIGIT,PVR,Fibroblast,MSC,False,True,2.19
TIGIT,PVR,Megakaryocyte,MSC,False,True,2.19
TIGIT,PVR,Myeloid,MSC,False,True,2.19
TIGIT,PVR,Neural,Fibroblast,False,True,2.19
TIGIT,PVR,MSC,Fibroblast,False,True,2.19
TIGIT,PVR,Fibroblast,Fibroblast,False,True,2.19
TIGIT,PVR,Megakaryocyte,Fibroblast,False,True,2.19
TIGIT,PVR,Myeloid,Fibroblast,False,True,2.19
TIGIT,PVR,Neural,Megakaryocyte,False,True,2.19
TIGIT,PVR,MSC,Megakaryocyte,False,True,2.19
TIGIT,PVR,Fibroblast,Megakaryocyte,False,True,2.19
TIGIT,PVR,Megakaryocyte,Megakaryocyte,False,True,2.19
TIGIT,PVR,Myeloid,Megakaryocyte,False,True,2.19
TIGIT,PVR,Neural,Myeloid,False,True,2.19
TIGIT,PVR,MSC,Myeloid,False,True,2.19
TIGIT,PVR,Fibroblast,Myeloid,False,True,2.19
TIGIT,PVR,Megakaryocyte,Myeloid,False,True,2.19
TIGIT,PVR,Myeloid,Myeloid,False,True,2.19
ICOSLG,ICOS,Neural,Neural,False,True,2.245
ICOSLG,ICOS,Neural,MSC,False,True,2.245
ICOSLG,ICOS,Neural,Fibroblast,False,True,2.245
ICOSLG,ICOS,Neural,Megakaryocyte,False,True,2.245
ICOSLG,ICOS,Neural,Myeloid,False,True,2.245
ICOSLG,ICOS,MSC,Neural,False,True,2.245
ICOSLG,ICOS,MSC,MSC,False,True,2.245
ICOSLG,ICOS,MSC,Fibroblast,False,True,2.245
ICOSLG,ICOS,MSC,Megakaryocyte,False,True,2.245
ICOSLG,ICOS,MSC,Myeloid,False,True,2.245
ICOSLG,ICOS,Fibroblast,Neural,False,True,2.245
ICOSLG,ICOS,Fibroblast,MSC,False,True,2.245
ICOSLG,ICOS,Fibroblast,Fibroblast,False,True,2.245
ICOSLG,ICOS,Fibroblast,Megakaryocyte,False,True,2.245
ICOSLG,ICOS,Fibroblast,Myeloid,False,True,2.245
ICOSLG,ICOS,Megakaryocyte,Neural,False,True,2.245
ICOSLG,ICOS,Megakaryocyte,MSC,False,True,2.245
ICOSLG,ICOS,Megakaryocyte,Fibroblast,False,True,2.245
ICOSLG,ICOS,Megakaryocyte,Megakaryocyte,False,True,2.245
ICOSLG,ICOS,Megakaryocyte,Myeloid,False,True,2.245
ICOSLG,ICOS,Myeloid,Neural,False,True,2.245
ICOSLG,ICOS,Myeloid,MSC,False,True,2.245
ICOSLG,ICOS,Myeloid,Fibroblast,False,True,2.245
ICOSLG,ICOS,Myeloid,Megakaryocyte,False,True,2.245
ICOSLG,ICOS,Myeloid,Myeloid,False,True,2.245
TNF,TNFRSF1B,Neural,Neural,False,True,2.206
TNF,TNFRSF1B,Neural,MSC,False,True,2.206
TNF,TNFRSF1B,Neural,Fibroblast,False,True,2.206
TNF,TNFRSF1B,Neural,Megakaryocyte,False,True,2.206
TNF,TNFRSF1B,Neural,Myeloid,False,True,2.206
TNF,TNFRSF1B,MSC,Neural,False,True,2.206
TNF,TNFRSF1B,MSC,MSC,False,True,2.206
TNF,TNFRSF1B,MSC,Fibroblast,False,True,2.206
TNF,TNFRSF1B,MSC,Megakaryocyte,False,True,2.206
TNF,TNFRSF1B,MSC,Myeloid,False,True,2.206
TNF,TNFRSF1B,Fibroblast,Neural,False,True,2.206
TNF,TNFRSF1B,Fibroblast,MSC,False,True,2.206
TNF,TNFRSF1B,Fibroblast,Fibroblast,False,True,2.206
TNF,TNFRSF1B,Fibroblast,Megakaryocyte,False,True,2.206
TNF,TNFRSF1B,Fibroblast,Myeloid,False,True,2.206
TNF,TNFRSF1B,Megakaryocyte,Neural,False,True,2.206
TNF,TNFRSF1B,Megakaryocyte,MSC,False,True,2.206
TNF,TNFRSF1B,Megakaryocyte,Fibroblast,False,True,2.206
TNF,TNFRSF1B,Megakaryocyte,Megakaryocyte,False,True,2.206
TNF,TNFRSF1B,Megakaryocyte,Myeloid,False,True,2.206
TNF,TNFRSF1B,Myeloid,Neural,False,True,2.206
TNF,TNFRSF1B,Myeloid,MSC,False,True,2.206
TNF,TNFRSF1B,Myeloid,Fibroblast,False,True,2.206
TNF,TNFRSF1B,Myeloid,Megakaryocyte,False,True,2.206
TNF,TNFRSF1B,Myeloid,Myeloid,False,True,2.206
WNT5A,LRP5,Neural,Neural,False,True,2.207
WNT5A,LRP5,MSC,Neural,False,True,2.207
WNT5A,LRP5,Fibroblast,Neural,False,True,2.207
WNT5A,LRP5,Megakaryocyte,Neural,False,True,2.207
WNT5A,LRP5,Myeloid,Neural,False,True,2.207
WNT5A,LRP5,Neural,MSC,False,True,2.207
WNT5A,LRP5,MSC,MSC,False,True,2.207
WNT5A,LRP5,Fibroblast,MSC,False,True,2.207
WNT5A,LRP5,Megakaryocyte,MSC,False,True,2.207
WNT5A,LRP5,Myeloid,MSC,False,True,2.207
WNT5A,LRP5,Neural,Fibroblast,False,True,2.207
WNT5A,LRP5,MSC,Fibroblast,False,True,2.207
WNT5A,LRP5,Fibroblast,Fibroblast,False,True,2.207
WNT5A,LRP5,Megakaryocyte,Fibroblast,False,True,2.207
WNT5A,LRP5,Myeloid,Fibroblast,False,True,2.207
WNT5A,LRP5,Neural,Megakaryocyte,False,True,2.207
WNT5A,LRP5,MSC,Megakaryocyte,False,True,2.207
WNT5A,LRP5,Fibroblast,Megakaryocyte,False,True,2.207
WNT5A,LRP5,Megakaryocyte,Megakaryocyte,False,True,2.207
WNT5A,LRP5,Myeloid,Megakaryocyte,False,True,2.207
WNT5A,LRP5,Neural,Myeloid,False,True,2.207
WNT5A,LRP5,MSC,Myeloid,False,True,2.207
WNT5A,LRP5,Fibroblast,Myeloid,False,True,2.207
WNT5A,LRP5,Megakaryocyte,Myeloid,False,True,2.207
WNT5A,LRP5,Myeloid,Myeloid,False,True,2.207
DCBLD2,SEMA4B,Neural,Neural,False,False,2.222
DCBLD2,SEMA4B,Neural,MSC,False,False,2.222
DCBLD2,SEMA4B,Neural,Fibroblast,False,False,2.222
DCBLD2,SEMA4B,Neural,Megakaryocyte,False,False,2.222
DCBLD2,SEMA4B,Neural,Myeloid,False,False,2.222
DCBLD2,SEMA4B,MSC,Neural,False,False,2.222
DCBLD2,SEMA4B,MSC,MSC,False,False,2.222
DCBLD2,SEMA4B,MSC,Fibroblast,False,False,2.222
DCBLD2,SEMA4B,MSC,Megakaryocyte,False,False,2.222
DCBLD2,SEMA4B,MSC,Myeloid,False,False,2.222
DCBLD2,SEMA4B,Fibroblast,Neural,False,False,2.222
DCBLD2,SEMA4B,Fibroblast,MSC,False,False,2.222
DCBLD2,SEMA4B,Fibroblast,Fibroblast,False,False,2.222
DCBLD2,SEMA4B,Fibroblast,Megakaryocyte,False,False,2.222
DCBLD2,SEMA4B,Fibroblast,Myeloid,False,False,2.222
DCBLD2,SEMA4B,Megakaryocyte,Neural,False,False,2.222
DCBLD2,SEMA4B,Megakaryocyte,MSC,False,False,2.222
DCBLD2,SEMA4B,Megakaryocyte,Fibroblast,False,False,2.222
DCBLD2,SEMA4B,Megakaryocyte,Megakaryocyte,False,False,2.222
DCBLD2,SEMA4B,Megakaryocyte,Myeloid,False,False,2.222
DCBLD2,SEMA4B,Myeloid,Neural,False,False,2.222
DCBLD2,SEMA4B,Myeloid,MSC,False,False,2.222
DCBLD2,SEMA4B,Myeloid,Fibroblast,False,False,2.222
DCBLD2,SEMA4B,Myeloid,Megakaryocyte,False,False,2.222
DCBLD2,SEMA4B,Myeloid,Myeloid,False,False,2.222
FGF2,SDC1,Neural,Neural,False,False,2.202
FGF2,SDC1,Neural,MSC,False,False,2.202
FGF2,SDC1,Neural,Fibroblast,False,False,2.202
FGF2,SDC1,Neural,Megakaryocyte,False,False,2.202
FGF2,SDC1,Neural,Myeloid,False,False,2.202
FGF2,SDC1,MSC,Neural,False,False,2.202
FGF2,SDC1,MSC,MSC,False,False,2.202
FGF2,SDC1,MSC,Fibroblast,False,False,2.202
FGF2,SDC1,MSC,Megakaryocyte,False,False,2.202
FGF2,SDC1,MSC,Myeloid,False,False,2.202
FGF2,SDC1,Fibroblast,Neural,False,False,2.202
FGF2,SDC1,Fibroblast,MSC,False,False,2.202
FGF2,SDC1,Fibroblast,Fibroblast,False,False,2.202
FGF2,SDC1,Fibroblast,Megakaryocyte,False,False,2.202
FGF2,SDC1,Fibroblast,Myeloid,False,False,2.202
FGF2,SDC1,Megakaryocyte,Neural,False,False,2.202
FGF2,SDC1,Megakaryocyte,MSC,False,False,2.202
FGF2,SDC1,Megakaryocyte,Fibroblast,False,False,2.202
FGF2,SDC1,Megakaryocyte,Megakaryocyte,False,False,2.202
FGF2,SDC1,Megakaryocyte,Myeloid,False,False,2.202
FGF2,SDC1,Myeloid,Neural,False,False,2.202
FGF2,SDC1,Myeloid,MSC,False,False,2.202
FGF2,SDC1,Myeloid,Fibroblast,False,False,2.202
FGF2,SDC1,Myeloid,Megakaryocyte,False,False,2.202
FGF2,SDC1,Myeloid,Myeloid,False,False,2.202
CD40LG,LTB4R2,Neural,Neural,False,True,2.245
CD40LG,LTB4R2,Neural,MSC,False,True,2.245
CD40LG,LTB4R2,Neural,Fibroblast,False,True,2.245
CD40LG,LTB4R2,Neural,Megakaryocyte,False,True,2.245
CD40LG,LTB4R2,Neural,Myeloid,False,True,2.245
CD40LG,LTB4R2,MSC,Neural,False,True,2.245
CD40LG,LTB4R2,MSC,MSC,False,True,2.245
CD40LG,LTB4R2,MSC,Fibroblast,False,True,2.245
CD40LG,LTB4R2,MSC,Megakaryocyte,False,True,2.245
CD40LG,LTB4R2,MSC,Myeloid,False,True,2.245
CD40LG,LTB4R2,Fibroblast,Neural,False,True,2.245
CD40LG,LTB4R2,Fibroblast,MSC,False,True,2.245
CD40LG,LTB4R2,Fibroblast,Fibroblast,False,True,2.245
CD40LG,LTB4R2,Fibroblast,Megakaryocyte,False,True,2.245
CD40LG,LTB4R2,Fibroblast,Myeloid,False,True,2.245
CD40LG,LTB4R2,Megakaryocyte,Neural,False,True,2.245
CD40LG,LTB4R2,Megakaryocyte,MSC,False,True,2.245
CD40LG,LTB4R2,Megakaryocyte,Fibroblast,False,True,2.245
CD40LG,LTB4R2,Megakaryocyte,Megakaryocyte,False,True,2.245
CD40LG,LTB4R2,Megakaryocyte,Myeloid,False,True,2.245
CD40LG,LTB4R2,Myeloid,Neural,False,True,2.245
CD40LG,LTB4R2,Myeloid,MSC,False,True,2.245
CD40LG,LTB4R2,Myeloid,Fibroblast,False,True,2.245
CD40LG,LTB4R2,Myeloid,Megakaryocyte,False,True,2.245
CD40LG,LTB4R2,Myeloid,Myeloid,False,True,2.245
LIFR,LIFR,Neural,Neural,True,True,2.104
LIFR,LIFR,MSC,Neural,True,True,2.104
LIFR,LIFR,Fibroblast,Neural,True,True,2.104
LIFR,LIFR,Megakaryocyte,Neural,True,True,2.104
LIFR,LIFR,Myeloid,Neural,True,True,2.104
LIFR,LIFR,Neural,MSC,True,True,2.104
LIFR,LIFR,MSC,MSC,True,True,2.104
LIFR,LIFR,Fibroblast,MSC,True,True,2.104
LIFR,LIFR,Megakaryocyte,MSC,True,True,2.104
LIFR,LIFR,Myeloid,MSC,True,True,2.104
LIFR,LIFR,Neural,Fibroblast,True,True,2.104
LIFR,LIFR,MSC,Fibroblast,True,True,2.104
LIFR,LIFR,Fibroblast,Fibroblast,True,True,2.104
LIFR,LIFR,Megakaryocyte,Fibroblast,True,True,2.104
LIFR,LIFR,Myeloid,Fibroblast,True,True,2.104
LIFR,LIFR,Neural,Megakaryocyte,True,True,2.104
LIFR,LIFR,MSC,Megakaryocyte,True,True,2.104
LIFR,LIFR,Fibroblast,Megakaryocyte,True,True,2.104
LIFR,LIFR,Megakaryocyte,Megakaryocyte,True,True,2.104
LIFR,LIFR,Myeloid,Megakaryocyte,True,True,2.104
LIFR,LIFR,Neural,Myeloid,True,True,2.104
LIFR,LIFR,MSC,Myeloid,True,True,2.104
LIFR,LIFR,Fibroblast,Myeloid,True,True,2.104
LIFR,LIFR,Megakaryocyte,Myeloid,True,True,2.104
LIFR,LIFR,Myeloid,Myeloid,True,True,2.104
ROBO3,NCAM1,Neural,Neural,True,True,2.213
ROBO3,NCAM1,MSC,Neural,True,True,2.213
ROBO3,NCAM1,Fibroblast,Neural,True,True,2.213
ROBO3,NCAM1,Megakaryocyte,Neural,True,True,2.213
ROBO3,NCAM1,Myeloid,Neural,True,True,2.213
ROBO3,NCAM1,Neural,MSC,True,True,2.213
ROBO3,NCAM1,MSC,MSC,True,True,2.213
ROBO3,NCAM1,Fibroblast,MSC,True,True,2.213
ROBO3,NCAM1,Megakaryocyte,MSC,True,True,2.213
ROBO3,NCAM1,Myeloid,MSC,True,True,2.213
ROBO3,NCAM1,Neural,Fibroblast,True,True,2.213
ROBO3,NCAM1,MSC,Fibroblast,True,True,2.213
ROBO3,NCAM1,Fibroblast,Fibroblast,True,True,2.213
ROBO3,NCAM1,Megakaryocyte,Fibroblast,True,True,2.213
ROBO3,NCAM1,Myeloid,Fibroblast,True,True,2.213
ROBO3,NCAM1,Neural,Megakaryocyte,True,True,2.213
ROBO3,NCAM1,MSC,Megakaryocyte,True,True,2.213
ROBO3,NCAM1,Fibroblast,Megakaryocyte,True,True,2.213
ROBO3,NCAM1,Megakaryocyte,Megakaryocyte,True,True,2.213
ROBO3,NCAM1,Myeloid,Megakaryocyte,True,True,2.213
ROBO3,NCAM1,Neural,Myeloid,True,True,2.213
ROBO3,NCAM1,MSC,Myeloid,True,True,2.213
ROBO3,NCAM1,Fibroblast,Myeloid,True,True,2.213
ROBO3,NCAM1,Megakaryocyte,Myeloid,True,True,2.213
ROBO3,NCAM1,Myeloid,Myeloid,True,True,2.213
SELL,PODXL2,Neural,Neural,False,False,2.222
SELL,PODXL2,Neural,MSC,False,False,2.222
SELL,PODXL2,Neural,Fibroblast,False,False,2.222
SELL,PODXL2,Neural,Megakaryocyte,False,False,2.222
SELL,PODXL2,Neural,Myeloid,False,False,2.222
SELL,PODXL2,MSC,Neural,False,False,2.222
SELL,PODXL2,MSC,MSC,False,False,2.222
SELL,PODXL2,MSC,Fibroblast,False,False,2.222
SELL,PODXL2,MSC,Megakaryocyte,False,False,2.222
SELL,PODXL2,MSC,Myeloid,False,False,2.222
SELL,PODXL2,Fibroblast,Neural,False,False,2.222
SELL,PODXL2,Fibroblast,MSC,False,False,2.222
SELL,PODXL2,Fibroblast,Fibroblast,False,False,2.222
SELL,PODXL2,Fibroblast,Megakaryocyte,False,False,2.222
SELL,PODXL2,Fibroblast,Myeloid,False,False,2.222
SELL,PODXL2,Megakaryocyte,Neural,False,False,2.222
SELL,PODXL2,Megakaryocyte,MSC,False,False,2.222
SELL,PODXL2,Megakaryocyte,Fibroblast,False,False,2.222
SELL,PODXL2,Megakaryocyte,Megakaryocyte,False,False,2.222
